%time,field0,field1,field2,field3,field4,field5,,,left x,left y,left z,right x,right y ,right z
1422318506769110000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506769140000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769160000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769180000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769200000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769220000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769240000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769260000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769280000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506769300000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769320000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769340000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769370000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769410000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769430000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506769450000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506808740000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506808790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506808840000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506808880000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506808910000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506808930000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506808960000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506808980000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809010000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506809030000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809060000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809080000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809180000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809210000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809240000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809260000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809290000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506809310000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809360000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809380000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809410000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809430000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809460000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809480000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809520000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506809540000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809570000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809620000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809640000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809670000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809700000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809740000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809760000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506809790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809810000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809840000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809860000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809880000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809910000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506809930000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506848720000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506848790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506848840000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506848870000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506848900000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506848930000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506848950000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506848980000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849000000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506849030000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849050000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849080000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849100000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849140000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849170000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849200000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849240000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506849270000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849290000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849320000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849340000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849370000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849390000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849420000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849440000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506849470000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849490000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849520000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849540000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849570000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849590000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849620000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849710000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506849760000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849830000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849870000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849890000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849920000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506849950000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888720000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506888770000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888800000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888830000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888850000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888880000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888910000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888930000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506888960000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506888980000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889010000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889030000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889060000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889080000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889110000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889140000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889170000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506889210000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889230000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889260000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889290000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889350000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889380000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889400000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889430000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506889450000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889480000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889500000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889530000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889550000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889600000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889620000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889640000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506889660000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889680000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889700000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889730000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889750000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889770000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506889790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928590000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506928640000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928670000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928700000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928720000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928740000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928760000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928810000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506928830000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928850000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928880000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928900000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928920000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928940000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928960000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506928990000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506929010000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929030000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929050000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929070000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929100000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929120000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929140000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929160000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506929180000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929200000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929230000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929250000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929270000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929290000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929310000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929340000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506929360000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929380000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929400000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929420000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929440000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929470000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506929490000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968700000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506968750000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968780000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968820000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968860000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968900000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968920000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968950000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506968970000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506969000000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969020000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969040000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969070000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969160000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969190000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969240000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969260000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506969290000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969310000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969370000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969400000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969420000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969450000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969470000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969500000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506969520000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969540000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969570000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969590000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969620000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969640000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969670000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969690000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318506969710000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969740000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969760000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969810000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969830000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318506969860000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008560000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507008610000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008640000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008690000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008720000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008750000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008770000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008800000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008820000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507008850000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008870000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008900000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008920000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507008970000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009030000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009060000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009090000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507009130000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009150000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009180000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009210000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009250000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009280000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009300000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009330000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507009380000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009400000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009430000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009450000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009480000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009500000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009530000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009550000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507009580000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009600000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009620000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009650000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009670000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009700000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507009720000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507048750000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507048810000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507048850000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507048880000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507048910000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507048930000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507048960000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507048990000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049010000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507049050000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049070000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049100000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049130000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049150000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049220000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049250000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049280000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507049340000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049390000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049410000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049450000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049490000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049530000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049560000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049580000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507049610000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049630000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049660000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049690000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049710000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049740000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049760000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049790000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507049810000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049840000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049860000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049890000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049910000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049940000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507049960000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088620000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507088680000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088710000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088740000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088760000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088790000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088810000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088830000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088860000,-104340,8940,6932,-106107,-19964,-3106,,,,,,,,
1422318507088880000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088900000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088920000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088950000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088970000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
1422318507088990000,-104340,8940,6932,-106107,-19963,-3106,,,,,,,,
